"Time","dt_sound_level_dB"
2022-02-20 07:15:00,47
2022-02-20 07:16:00,46
2022-02-20 07:17:00,46
2022-02-20 07:18:00,47
2022-02-20 07:19:00,46
2022-02-20 07:20:00,46
2022-02-20 07:21:00,46
2022-02-20 08:53:00,46
2022-02-20 08:54:00,46
2022-02-20 08:55:00,46
2022-02-20 08:56:00,47
2022-02-20 08:57:00,46
2022-02-20 08:58:00,46
2022-02-20 08:59:00,46
2022-02-20 09:00:00,46
2022-02-20 09:01:00,47
2022-02-20 09:02:00,46
2022-02-20 09:03:00,48
2022-02-20 09:04:00,46
2022-02-20 09:05:00,46
2022-02-20 09:06:00,46
2022-02-20 09:07:00,46
2022-02-20 09:08:00,46
2022-02-20 09:09:00,47
2022-02-20 09:10:00,46
2022-02-20 09:11:00,46
2022-02-20 09:22:00,47
2022-02-20 09:23:00,46
2022-02-20 09:24:00,46
2022-02-20 09:25:00,46
2022-02-20 09:27:00,46
2022-02-20 09:28:00,46
2022-02-20 09:29:00,46
2022-02-20 09:30:00,47
2022-02-20 09:31:00,46
2022-02-20 09:32:00,47
2022-02-20 09:33:00,46
2022-02-20 09:34:00,47
2022-02-20 09:35:00,47
2022-02-20 09:36:00,47
2022-02-20 09:37:00,47
2022-02-20 09:38:00,47
2022-02-20 09:39:00,47
2022-02-20 09:40:00,46
2022-02-20 09:41:00,46
2022-02-20 09:42:00,48
2022-02-20 09:43:00,47
2022-02-20 09:44:00,47
2022-02-20 09:45:00,46
2022-02-20 09:46:00,46
2022-02-20 09:47:00,46
2022-02-20 09:48:00,47
2022-02-20 09:49:00,47
2022-02-20 09:50:00,46
2022-02-20 09:51:00,47
2022-02-20 09:52:00,46
2022-02-20 10:53:00,46
2022-02-20 10:54:00,48
2022-02-20 10:55:00,48
2022-02-20 10:56:00,48
2022-02-20 10:57:00,47
2022-02-20 10:58:00,46
2022-02-20 10:59:00,47
2022-02-20 11:00:00,47
2022-02-20 11:01:00,48
2022-02-20 11:02:00,48
2022-02-20 11:22:00,50
2022-02-20 11:23:00,48
2022-02-20 11:24:00,48
2022-02-20 11:25:00,49
2022-02-20 11:27:00,49
2022-02-20 11:28:00,50
2022-02-20 11:29:00,50
2022-02-20 11:30:00,51
2022-02-20 11:31:00,51
2022-02-20 11:32:00,49
2022-02-20 11:33:00,49
2022-02-20 11:34:00,53
2022-02-20 11:35:00,52
2022-02-20 11:36:00,54
2022-02-20 11:37:00,53
2022-02-20 11:38:00,51
2022-02-20 11:39:00,50
2022-02-20 11:40:00,53
2022-02-20 11:41:00,50
2022-02-20 11:42:00,54
2022-02-20 11:53:00,52
2022-02-20 11:54:00,56
2022-02-20 11:55:00,61
2022-02-20 11:56:00,56
2022-02-20 11:57:00,55
2022-02-20 11:58:00,56
2022-02-20 11:59:00,55
2022-02-20 12:00:00,55
2022-02-20 12:01:00,57
2022-02-20 12:02:00,55
2022-02-20 12:33:00,58
2022-02-20 12:34:00,57
2022-02-20 12:35:00,61
2022-02-20 12:36:00,62
2022-02-20 12:37:00,58
2022-02-20 12:38:00,56
2022-02-20 12:39:00,58
2022-02-20 12:40:00,62
2022-02-20 12:41:00,62
2022-02-20 12:42:00,64
2022-02-20 16:22:00,58
2022-02-20 16:24:00,58
2022-02-20 16:25:00,55
2022-02-20 16:26:00,54
2022-02-20 16:27:00,62
2022-02-20 16:28:00,61
2022-02-20 16:29:00,60
2022-02-20 16:30:00,62
2022-02-20 16:31:00,58
2022-02-20 16:32:00,54
2022-02-20 16:43:00,58
2022-02-20 16:44:00,55
2022-02-20 16:45:00,58
2022-02-20 16:46:00,53
2022-02-20 16:47:00,58
2022-02-20 16:48:00,56
2022-02-20 16:49:00,57
2022-02-20 16:50:00,58
2022-02-20 16:51:00,58
2022-02-20 16:52:00,55
2022-02-20 16:53:00,52
2022-02-20 16:54:00,61
2022-02-20 16:55:00,54
2022-02-20 16:56:00,59
2022-02-20 16:57:00,58
2022-02-20 16:58:00,54
2022-02-20 16:59:00,56
2022-02-20 17:00:00,55
2022-02-20 17:01:00,58
2022-02-20 17:02:00,58
2022-02-20 17:12:00,53
2022-02-20 17:13:00,56
2022-02-20 17:14:00,55
2022-02-20 17:15:00,60
2022-02-20 17:16:00,61
2022-02-20 17:17:00,55
2022-02-20 17:18:00,59
2022-02-20 17:19:00,54
2022-02-20 17:20:00,59
2022-02-20 17:21:00,54
2022-02-20 17:22:00,60
2022-02-20 17:23:00,59
2022-02-20 17:25:00,54
2022-02-20 17:26:00,54
2022-02-20 17:27:00,53
2022-02-20 17:28:00,59
2022-02-20 17:29:00,62
2022-02-20 17:30:00,58
2022-02-20 17:31:00,58
2022-02-20 17:32:00,51
2022-02-20 17:33:00,54
2022-02-20 17:34:00,56
2022-02-20 17:35:00,58
2022-02-20 17:36:00,59
2022-02-20 17:37:00,56
2022-02-20 17:38:00,58
2022-02-20 17:39:00,54
2022-02-20 17:40:00,61
2022-02-20 17:41:00,59
2022-02-20 17:42:00,60
2022-02-20 18:12:00,53
2022-02-20 18:13:00,60
2022-02-20 18:14:00,55
2022-02-20 18:15:00,58
2022-02-20 18:16:00,57
2022-02-20 18:17:00,55
2022-02-20 18:18:00,52
2022-02-20 18:19:00,59
2022-02-20 18:20:00,55
2022-02-20 18:21:00,59
2022-02-20 18:22:00,55
2022-02-20 18:24:00,59
2022-02-20 18:25:00,55
2022-02-20 18:26:00,54
2022-02-20 18:27:00,61
2022-02-20 18:28:00,56
2022-02-20 18:29:00,60
2022-02-20 18:30:00,58
2022-02-20 18:31:00,59
2022-02-20 18:32:00,57
2022-02-20 18:33:00,54
2022-02-20 18:34:00,59
2022-02-20 18:35:00,52
2022-02-20 18:36:00,56
2022-02-20 18:37:00,55
2022-02-20 18:38:00,58
2022-02-20 18:39:00,58
2022-02-20 18:40:00,56
2022-02-20 18:41:00,53
2022-02-20 18:42:00,58
2022-02-20 18:53:00,49
2022-02-20 18:54:00,55
2022-02-20 18:55:00,54
2022-02-20 18:56:00,62
2022-02-20 18:57:00,58
2022-02-20 18:58:00,53
2022-02-20 18:59:00,56
2022-02-20 19:00:00,56
2022-02-20 19:01:00,60
2022-02-20 19:02:00,60
2022-02-20 19:13:00,52
2022-02-20 19:14:00,57
2022-02-20 19:15:00,63
2022-02-20 19:16:00,60
2022-02-20 19:17:00,60
2022-02-20 19:18:00,56
2022-02-20 19:19:00,54
2022-02-20 19:20:00,54
2022-02-20 19:21:00,54
2022-02-20 19:22:00,60
2022-02-20 19:23:00,57
2022-02-20 19:25:00,52
2022-02-20 19:26:00,52
2022-02-20 19:27:00,52
2022-02-20 19:28:00,50
2022-02-20 19:29:00,53
2022-02-20 19:30:00,60
2022-02-20 19:31:00,61
2022-02-20 19:32:00,57
2022-02-20 19:43:00,61
2022-02-20 19:44:00,53
2022-02-20 19:45:00,51
2022-02-20 19:46:00,55
2022-02-20 19:47:00,57
2022-02-20 19:48:00,53
2022-02-20 19:49:00,61
2022-02-20 19:50:00,55
2022-02-20 19:51:00,62
2022-02-20 19:52:00,56
2022-02-20 19:53:00,58
2022-02-20 19:54:00,54
2022-02-20 19:55:00,62
2022-02-20 19:56:00,57
2022-02-20 19:57:00,59
2022-02-20 19:58:00,55
2022-02-20 19:59:00,54
2022-02-20 20:00:00,57
2022-02-20 20:01:00,56
2022-02-20 20:02:00,57
2022-02-20 20:22:00,65
2022-02-20 20:24:00,62
2022-02-20 20:25:00,52
2022-02-20 20:26:00,56
2022-02-20 20:27:00,54
2022-02-20 20:28:00,51
2022-02-20 20:29:00,61
2022-02-20 20:30:00,59
2022-02-20 20:31:00,55
2022-02-20 20:32:00,56
2022-02-20 21:13:00,54
2022-02-20 21:14:00,60
2022-02-20 21:15:00,54
2022-02-20 21:16:00,56
2022-02-20 21:17:00,50
2022-02-20 21:18:00,51
2022-02-20 21:19:00,50
2022-02-20 21:20:00,55
2022-02-20 21:21:00,56
2022-02-20 21:23:00,51
2022-02-20 21:24:00,53
2022-02-20 21:25:00,54
2022-02-20 21:26:00,52
2022-02-20 21:27:00,55
2022-02-20 21:28:00,63
2022-02-20 21:29:00,51
2022-02-20 21:30:00,56
2022-02-20 21:31:00,53
2022-02-20 21:32:00,58
2022-02-20 22:53:00,49
2022-02-20 22:54:00,47
2022-02-20 22:55:00,49
2022-02-20 22:56:00,49
2022-02-20 22:57:00,48
2022-02-20 22:58:00,52
2022-02-20 22:59:00,47
2022-02-20 23:00:00,48
2022-02-20 23:01:00,50
2022-02-20 23:02:00,51
2022-02-20 23:03:00,52
2022-02-20 23:04:00,51
2022-02-20 23:05:00,50
2022-02-20 23:06:00,47
2022-02-20 23:07:00,52
2022-02-20 23:08:00,60
2022-02-20 23:09:00,47
2022-02-20 23:10:00,53
2022-02-20 23:11:00,51
2022-02-20 23:12:00,48
2022-02-21 00:53:00,48
2022-02-21 00:54:00,48
2022-02-21 00:55:00,47
2022-02-21 00:56:00,47
2022-02-21 00:57:00,47
2022-02-21 00:58:00,47
2022-02-21 00:59:00,47
2022-02-21 01:00:00,49
2022-02-21 01:01:00,48
2022-02-21 01:02:00,48
2022-02-21 01:03:00,46
2022-02-21 01:04:00,46
2022-02-21 01:05:00,47
2022-02-21 01:06:00,51
2022-02-21 01:07:00,47
2022-02-21 01:08:00,49
2022-02-21 01:09:00,47
2022-02-21 01:10:00,47
2022-02-21 01:11:00,47
2022-02-21 01:12:00,47
2022-02-21 01:33:00,46
2022-02-21 01:34:00,47
2022-02-21 01:35:00,48
2022-02-21 01:36:00,49
2022-02-21 01:37:00,47
2022-02-21 01:38:00,47
2022-02-21 01:39:00,48
2022-02-21 01:40:00,47
2022-02-21 01:41:00,49
2022-02-21 01:42:00,48
2022-02-21 01:43:00,47
2022-02-21 01:44:00,47
2022-02-21 01:45:00,47
2022-02-21 01:46:00,51
2022-02-21 01:47:00,46
2022-02-21 01:48:00,49
2022-02-21 01:49:00,47
2022-02-21 01:50:00,52
2022-02-21 01:51:00,49
2022-02-21 01:52:00,49
2022-02-21 02:53:00,48
2022-02-21 02:54:00,48
2022-02-21 02:55:00,48
2022-02-21 02:56:00,46
2022-02-21 02:57:00,48
2022-02-21 02:58:00,46
2022-02-21 02:59:00,47
2022-02-21 03:00:00,48
2022-02-21 03:01:00,47
2022-02-21 03:02:00,48
2022-02-21 03:03:00,48
2022-02-21 03:04:00,47
2022-02-21 03:05:00,47
2022-02-21 03:06:00,49
2022-02-21 03:07:00,48
2022-02-21 03:08:00,48
2022-02-21 03:09:00,47
2022-02-21 03:10:00,46
2022-02-21 03:11:00,46
2022-02-21 03:12:00,46
2022-02-21 03:23:00,48
2022-02-21 03:24:00,46
2022-02-21 03:25:00,47
2022-02-21 03:26:00,47
2022-02-21 03:27:00,46
2022-02-21 03:28:00,46
2022-02-21 03:29:00,47
2022-02-21 03:30:00,48
2022-02-21 03:31:00,46
2022-02-21 03:32:00,46
2022-02-21 03:33:00,47
2022-02-21 03:34:00,46
2022-02-21 03:35:00,53
2022-02-21 03:36:00,47
2022-02-21 03:37:00,47
2022-02-21 03:38:00,47
2022-02-21 03:39:00,46
2022-02-21 03:40:00,46
2022-02-21 03:41:00,46
2022-02-21 03:42:00,46
2022-02-21 03:53:00,47
2022-02-21 03:54:00,47
2022-02-21 03:55:00,46
2022-02-21 03:56:00,46
2022-02-21 03:57:00,47
2022-02-21 03:58:00,47
2022-02-21 03:59:00,47
2022-02-21 04:00:00,46
2022-02-21 04:01:00,47
2022-02-21 04:02:00,46
2022-02-21 04:43:00,47
2022-02-21 04:44:00,46
2022-02-21 04:45:00,47
2022-02-21 04:46:00,47
2022-02-21 04:47:00,46
2022-02-21 04:48:00,47
2022-02-21 04:49:00,46
2022-02-21 04:50:00,46
2022-02-21 04:51:00,48
2022-02-21 04:52:00,47
2022-02-21 04:53:00,47
2022-02-21 04:54:00,46
2022-02-21 04:55:00,46
2022-02-21 04:56:00,46
2022-02-21 04:57:00,46
2022-02-21 04:58:00,46
2022-02-21 04:59:00,47
2022-02-21 05:00:00,47
2022-02-21 05:01:00,46
2022-02-21 05:02:00,47
2022-02-21 05:13:00,46
2022-02-21 05:14:00,47
2022-02-21 05:15:00,48
2022-02-21 05:16:00,48
2022-02-21 05:17:00,46
2022-02-21 05:19:00,48
2022-02-21 05:20:00,47
2022-02-21 05:21:00,47
2022-02-21 05:22:00,49
2022-02-21 05:23:00,47
2022-02-21 05:24:00,47
2022-02-21 05:25:00,47
2022-02-21 05:26:00,47
2022-02-21 05:27:00,46
2022-02-21 05:28:00,47
2022-02-21 05:29:00,47
2022-02-21 05:30:00,47
2022-02-21 05:31:00,47
2022-02-21 05:32:00,46
2022-02-21 06:53:00,47
2022-02-21 06:54:00,47
2022-02-21 06:55:00,47
2022-02-21 06:56:00,48
2022-02-21 06:57:00,47
2022-02-21 06:58:00,48
2022-02-21 06:59:00,48
2022-02-21 07:00:00,47
2022-02-21 07:01:00,47
2022-02-21 07:02:00,49
2022-02-21 07:24:00,50
2022-02-21 07:25:00,50
2022-02-21 07:26:00,49
2022-02-21 07:27:00,48
2022-02-21 07:28:00,50
2022-02-21 07:29:00,49
2022-02-21 07:30:00,47
2022-02-21 07:31:00,48
2022-02-21 07:32:00,49
2022-02-21 09:03:00,50
2022-02-21 09:04:00,50
2022-02-21 09:05:00,50
2022-02-21 09:06:00,51
2022-02-21 09:07:00,51
2022-02-21 09:08:00,50
2022-02-21 09:09:00,50
2022-02-21 09:10:00,50
2022-02-21 09:11:00,52
2022-02-21 09:12:00,51
2022-02-21 09:43:00,50
2022-02-21 09:44:00,55
2022-02-21 09:45:00,52
2022-02-21 09:46:00,51
2022-02-21 09:47:00,53
2022-02-21 09:48:00,53
2022-02-21 09:49:00,51
2022-02-21 09:50:00,54
2022-02-21 09:51:00,49
2022-02-21 09:52:00,51
2022-02-21 09:53:00,50
2022-02-21 09:54:00,54
2022-02-21 09:55:00,56
2022-02-21 09:56:00,53
2022-02-21 09:57:00,52
2022-02-21 09:58:00,54
2022-02-21 09:59:00,51
2022-02-21 10:00:00,50
2022-02-21 10:01:00,51
2022-02-21 10:02:00,50
2022-02-21 10:13:00,50
2022-02-21 10:14:00,50
2022-02-21 10:15:00,52
2022-02-21 10:17:00,51
2022-02-21 10:18:00,57
2022-02-21 10:19:00,53
2022-02-21 10:20:00,51
2022-02-21 10:21:00,50
2022-02-21 10:22:00,52
2022-02-21 10:23:00,52
2022-02-21 10:24:00,58
2022-02-21 10:25:00,56
2022-02-21 10:26:00,58
2022-02-21 10:27:00,52
2022-02-21 10:28:00,51
2022-02-21 10:29:00,53
2022-02-21 10:30:00,53
2022-02-21 10:31:00,55
2022-02-21 10:32:00,55
2022-02-21 13:33:00,59
2022-02-21 13:34:00,55
2022-02-21 13:35:00,54
2022-02-21 13:36:00,55
2022-02-21 13:37:00,55
2022-02-21 13:38:00,57
2022-02-21 13:39:00,57
2022-02-21 13:40:00,57
2022-02-21 13:41:00,55
2022-02-21 13:42:00,57
2022-02-21 14:13:00,55
2022-02-21 14:15:00,58
2022-02-21 14:16:00,59
2022-02-21 14:17:00,59
2022-02-21 14:18:00,58
2022-02-21 14:19:00,57
2022-02-21 14:20:00,59
2022-02-21 14:21:00,58
2022-02-21 14:22:00,57
2022-02-21 14:23:00,59
2022-02-21 14:33:00,59
2022-02-21 14:34:00,58
2022-02-21 14:35:00,58
2022-02-21 14:36:00,57
2022-02-21 14:37:00,60
2022-02-21 14:38:00,65
2022-02-21 14:39:00,57
2022-02-21 14:40:00,53
2022-02-21 14:41:00,56
2022-02-21 14:42:00,59
2022-02-21 15:03:00,55
2022-02-21 15:04:00,55
2022-02-21 15:05:00,56
2022-02-21 15:06:00,59
2022-02-21 15:07:00,59
2022-02-21 15:08:00,57
2022-02-21 15:09:00,58
2022-02-21 15:10:00,58
2022-02-21 15:11:00,61
2022-02-21 15:12:00,57
2022-02-21 15:13:00,53
2022-02-21 15:14:00,64
2022-02-21 15:16:00,59
2022-02-21 15:17:00,55
2022-02-21 15:18:00,55
2022-02-21 15:19:00,57
2022-02-21 15:20:00,61
2022-02-21 15:21:00,62
2022-02-21 15:22:00,61
2022-02-21 15:23:00,59
2022-02-21 15:34:00,59
2022-02-21 15:35:00,54
2022-02-21 15:36:00,61
2022-02-21 15:37:00,62
2022-02-21 15:38:00,61
2022-02-21 15:39:00,59
2022-02-21 15:40:00,61
2022-02-21 15:41:00,60
2022-02-21 15:42:00,61
2022-02-21 15:53:00,61
2022-02-21 15:54:00,57
2022-02-21 15:55:00,55
2022-02-21 15:56:00,60
2022-02-21 15:57:00,59
2022-02-21 15:58:00,57
2022-02-21 15:59:00,56
2022-02-21 16:00:00,58
2022-02-21 16:01:00,60
2022-02-21 16:02:00,56
2022-02-21 16:13:00,53
2022-02-21 16:14:00,59
2022-02-21 16:15:00,58
2022-02-21 16:17:00,60
2022-02-21 16:18:00,62
2022-02-21 16:19:00,59
2022-02-21 16:20:00,60
2022-02-21 16:21:00,59
2022-02-21 16:22:00,53
2022-02-21 16:23:00,57
2022-02-21 16:24:00,61
2022-02-21 16:25:00,60
2022-02-21 16:26:00,62
2022-02-21 16:27:00,64
2022-02-21 16:28:00,65
2022-02-21 16:29:00,61
2022-02-21 16:30:00,62
2022-02-21 16:31:00,62
2022-02-21 16:32:00,57
2022-02-21 16:33:00,63
2022-02-21 16:34:00,59
2022-02-21 16:35:00,60
2022-02-21 16:36:00,62
2022-02-21 16:37:00,61
2022-02-21 16:38:00,61
2022-02-21 16:39:00,64
2022-02-21 16:40:00,62
2022-02-21 16:41:00,60
2022-02-21 16:42:00,60
2022-02-21 16:43:00,57
2022-02-21 16:44:00,61
2022-02-21 16:45:00,58
2022-02-21 16:46:00,63
2022-02-21 16:47:00,57
2022-02-21 16:48:00,61
2022-02-21 16:49:00,62
2022-02-21 16:50:00,59
2022-02-21 16:51:00,60
2022-02-21 16:52:00,61
2022-02-21 18:11:00,60
2022-02-21 20:48:00,66
2022-02-21 20:49:00,63
2022-02-21 20:50:00,56
2022-02-21 20:51:00,62
2022-02-21 20:52:00,63
2022-02-21 20:54:00,64
2022-02-21 20:55:00,65
2022-02-21 20:56:00,66
2022-02-21 20:57:00,60
2022-02-21 21:08:00,56
2022-02-21 21:09:00,60
2022-02-21 21:10:00,65
2022-02-21 21:11:00,65
2022-02-21 21:12:00,61
2022-02-21 21:13:00,65
2022-02-21 21:14:00,60
2022-02-21 21:15:00,59
2022-02-21 21:16:00,59
2022-02-21 21:17:00,56
2022-02-21 21:18:00,65
2022-02-21 21:19:00,63
2022-02-21 21:20:00,58
2022-02-21 21:21:00,59
2022-02-21 21:22:00,58
2022-02-21 21:23:00,66
2022-02-21 21:24:00,56
2022-02-21 21:25:00,63
2022-02-21 21:26:00,62
2022-02-21 21:27:00,60
2022-02-21 21:28:00,60
2022-02-21 21:29:00,64
2022-02-21 21:30:00,58
2022-02-21 21:31:00,65
2022-02-21 21:32:00,66
2022-02-21 21:33:00,58
2022-02-21 21:34:00,67
2022-02-21 21:35:00,59
2022-02-21 21:36:00,58
2022-02-21 21:37:00,61
2022-02-21 21:48:00,67
2022-02-21 21:49:00,59
2022-02-21 21:50:00,55
2022-02-21 21:51:00,59
2022-02-21 21:52:00,65
2022-02-21 21:53:00,62
2022-02-21 21:55:00,59
2022-02-21 21:56:00,54
2022-02-21 21:57:00,61
2022-02-21 23:18:00,59
2022-02-21 23:19:00,62
2022-02-21 23:20:00,58
2022-02-21 23:21:00,58
2022-02-21 23:22:00,60
2022-02-21 23:23:00,58
2022-02-21 23:24:00,53
2022-02-21 23:25:00,57
2022-02-21 23:26:00,54
2022-02-21 23:27:00,53
2022-02-21 23:38:00,58
2022-02-21 23:39:00,52
2022-02-21 23:40:00,56
2022-02-21 23:41:00,52
2022-02-21 23:42:00,53
2022-02-21 23:43:00,59
2022-02-21 23:44:00,51
2022-02-21 23:45:00,56
2022-02-21 23:46:00,54
2022-02-21 23:47:00,61
2022-02-21 23:48:00,55
2022-02-21 23:49:00,52
2022-02-21 23:50:00,58
2022-02-21 23:51:00,51
2022-02-21 23:52:00,59
2022-02-21 23:53:00,52
2022-02-21 23:54:00,53
2022-02-21 23:55:00,52
2022-02-21 23:57:00,56
2022-02-21 23:58:00,51
2022-02-22 01:49:00,49
2022-02-22 01:50:00,49
2022-02-22 01:51:00,52
2022-02-22 01:52:00,49
2022-02-22 01:53:00,50
2022-02-22 01:54:00,50
2022-02-22 01:55:00,50
2022-02-22 01:56:00,51
2022-02-22 01:57:00,49
2022-02-22 01:58:00,49
2022-02-22 02:08:00,49
2022-02-22 02:09:00,54
2022-02-22 02:10:00,53
2022-02-22 02:11:00,51
2022-02-22 02:12:00,50
2022-02-22 02:13:00,49
2022-02-22 02:14:00,52
2022-02-22 02:15:00,58
2022-02-22 02:16:00,50
2022-02-22 02:17:00,49
2022-02-22 02:18:00,50
2022-02-22 02:19:00,54
2022-02-22 02:20:00,49
2022-02-22 02:21:00,50
2022-02-22 02:22:00,49
2022-02-22 02:23:00,51
2022-02-22 02:24:00,50
2022-02-22 02:25:00,51
2022-02-22 02:26:00,50
2022-02-22 02:27:00,50
2022-02-22 03:48:00,50
2022-02-22 03:49:00,56
2022-02-22 03:51:00,49
2022-02-22 03:52:00,49
2022-02-22 03:53:00,49
2022-02-22 03:54:00,49
2022-02-22 03:55:00,52
2022-02-22 03:56:00,50
2022-02-22 03:57:00,49
2022-02-22 03:58:00,50
2022-02-22 04:08:00,51
2022-02-22 04:09:00,50
2022-02-22 04:10:00,49
2022-02-22 04:11:00,49
2022-02-22 04:12:00,49
2022-02-22 04:13:00,49
2022-02-22 04:14:00,50
2022-02-22 04:15:00,58
2022-02-22 04:16:00,52
2022-02-22 04:17:00,50
2022-02-22 05:59:00,54
2022-02-22 06:00:00,65
2022-02-22 06:01:00,67
2022-02-22 06:02:00,58
2022-02-22 06:03:00,55
2022-02-22 06:04:00,60
2022-02-22 06:05:00,52
2022-02-22 06:06:00,58
2022-02-22 06:07:00,56
2022-02-22 06:18:00,65
2022-02-22 06:19:00,58
2022-02-22 06:20:00,57
2022-02-22 06:21:00,58
2022-02-22 06:22:00,57
2022-02-22 06:23:00,60
2022-02-22 06:24:00,62
2022-02-22 06:25:00,65
2022-02-22 06:26:00,65
2022-02-22 06:27:00,56
2022-02-22 08:38:00,72
2022-02-22 08:39:00,71
2022-02-22 08:40:00,71
2022-02-22 08:41:00,66
2022-02-22 08:42:00,64
2022-02-22 08:43:00,67
2022-02-22 08:44:00,72
2022-02-22 08:45:00,70
2022-02-22 08:46:00,70
2022-02-22 08:47:00,69
2022-02-22 09:49:00,72
2022-02-22 09:50:00,67
2022-02-22 09:51:00,65
2022-02-22 09:52:00,71
2022-02-22 09:53:00,72
2022-02-22 09:54:00,70
2022-02-22 09:55:00,70
2022-02-22 09:56:00,69
2022-02-22 09:57:00,72
2022-02-22 09:58:00,72
2022-02-22 10:38:00,65
2022-02-22 10:39:00,69
2022-02-22 10:40:00,64
2022-02-22 10:41:00,67
2022-02-22 10:42:00,67
2022-02-22 10:43:00,67
2022-02-22 10:45:00,65
2022-02-22 10:46:00,69
2022-02-22 10:47:00,65
2022-02-22 10:48:00,66
2022-02-22 10:59:00,63
2022-02-22 11:00:00,62
2022-02-22 11:01:00,64
2022-02-22 11:02:00,63
2022-02-22 11:03:00,62
2022-02-22 11:04:00,63
2022-02-22 11:05:00,61
2022-02-22 11:06:00,62
2022-02-22 11:07:00,62
2022-02-22 11:08:00,61
2022-02-22 11:38:00,56
2022-02-22 11:39:00,54
2022-02-22 11:40:00,56
2022-02-22 11:41:00,56
2022-02-22 11:42:00,53
2022-02-22 11:43:00,56
2022-02-22 11:44:00,56
2022-02-22 11:46:00,55
2022-02-22 11:47:00,53
2022-02-22 11:48:00,52
2022-02-22 15:08:00,47
2022-02-22 15:09:00,47
2022-02-22 15:10:00,47
2022-02-22 15:11:00,48
2022-02-22 15:12:00,48
2022-02-22 15:13:00,46
2022-02-22 15:14:00,47
2022-02-22 15:15:00,47
2022-02-22 15:16:00,47
2022-02-22 15:17:00,47
2022-02-22 17:08:00,48
2022-02-22 17:09:00,47
2022-02-22 17:10:00,48
2022-02-22 17:11:00,46
2022-02-22 17:12:00,47
2022-02-22 17:13:00,46
2022-02-22 17:14:00,46
2022-02-22 17:15:00,47
2022-02-22 17:16:00,47
2022-02-22 17:17:00,46
2022-02-22 17:28:00,48
2022-02-22 17:29:00,48
2022-02-22 17:30:00,47
2022-02-22 17:31:00,48
2022-02-22 17:32:00,47
2022-02-22 17:33:00,48
2022-02-22 17:34:00,47
2022-02-22 17:35:00,48
2022-02-22 17:36:00,47
2022-02-22 17:37:00,47
2022-02-22 17:48:00,47
2022-02-22 17:49:00,47
2022-02-22 17:50:00,47
2022-02-22 17:52:00,47
2022-02-22 17:53:00,47
2022-02-22 17:54:00,47
2022-02-22 17:55:00,47
2022-02-22 17:56:00,48
2022-02-22 17:57:00,47
2022-02-22 17:58:00,47
2022-02-22 17:59:00,47
2022-02-22 18:00:00,47
2022-02-22 18:01:00,48
2022-02-22 18:02:00,48
2022-02-22 18:03:00,47
2022-02-22 18:04:00,47
2022-02-22 18:05:00,47
2022-02-22 18:06:00,47
2022-02-22 18:07:00,48
2022-02-22 18:08:00,47
2022-02-22 18:09:00,47
2022-02-22 18:10:00,47
2022-02-22 18:11:00,46
2022-02-22 18:12:00,47
2022-02-22 18:13:00,46
2022-02-22 18:14:00,46
2022-02-22 18:15:00,48
2022-02-22 18:16:00,46
2022-02-22 18:17:00,47
2022-02-22 18:28:00,46
2022-02-22 18:29:00,47
2022-02-22 18:30:00,47
2022-02-22 18:31:00,46
