"Time","dt_sound_level_dB"
2022-03-03 16:32:00,63
2022-03-03 16:33:00,63
2022-03-03 16:34:00,61
2022-03-03 16:35:00,58
2022-03-03 16:36:00,60
2022-03-03 16:37:00,63
2022-03-03 16:38:00,63
2022-03-03 16:39:00,64
2022-03-03 16:41:00,62
2022-03-03 16:42:00,62
2022-03-03 18:02:00,61
2022-03-03 18:03:00,61
2022-03-03 18:04:00,60
2022-03-03 18:05:00,61
2022-03-03 18:06:00,61
2022-03-03 18:07:00,58
2022-03-03 18:08:00,61
2022-03-03 18:09:00,61
2022-03-03 18:10:00,59
2022-03-03 18:11:00,63
2022-03-03 18:32:00,60
2022-03-03 18:33:00,62
2022-03-03 18:34:00,60
2022-03-03 18:35:00,59
2022-03-03 18:36:00,61
2022-03-03 18:37:00,60
2022-03-03 18:38:00,61
2022-03-03 18:40:00,60
2022-03-03 18:41:00,61
2022-03-03 18:42:00,59
2022-03-03 18:43:00,62
2022-03-03 18:44:00,62
2022-03-03 18:45:00,61
2022-03-03 18:46:00,60
2022-03-03 18:47:00,60
2022-03-03 18:48:00,59
2022-03-03 18:49:00,61
2022-03-03 18:50:00,61
2022-03-03 18:51:00,59
2022-03-03 18:52:00,58
2022-03-03 19:22:00,56
2022-03-03 19:23:00,59
2022-03-03 19:24:00,60
2022-03-03 19:25:00,62
2022-03-03 19:26:00,56
2022-03-03 19:27:00,59
2022-03-03 19:28:00,61
2022-03-03 19:29:00,63
2022-03-03 19:30:00,61
2022-03-03 19:31:00,61
2022-03-03 19:32:00,58
2022-03-03 19:33:00,57
2022-03-03 19:34:00,62
2022-03-03 19:35:00,58
2022-03-03 19:36:00,58
2022-03-03 19:37:00,61
2022-03-03 19:38:00,61
2022-03-03 19:39:00,62
2022-03-03 19:41:00,61
2022-03-03 19:42:00,60
2022-03-03 19:43:00,57
2022-03-03 19:44:00,60
2022-03-03 19:45:00,60
2022-03-03 19:46:00,58
2022-03-03 19:47:00,58
2022-03-03 19:48:00,60
2022-03-03 19:49:00,59
2022-03-03 19:50:00,63
2022-03-03 19:51:00,61
2022-03-03 19:52:00,58
2022-03-03 19:53:00,60
2022-03-03 19:54:00,59
2022-03-03 19:55:00,59
2022-03-03 19:56:00,59
2022-03-03 19:57:00,60
2022-03-03 19:58:00,57
2022-03-03 19:59:00,59
2022-03-03 20:00:00,63
2022-03-03 20:01:00,59
2022-03-03 20:02:00,57
2022-03-03 20:03:00,56
2022-03-03 20:04:00,60
2022-03-03 20:05:00,60
2022-03-03 20:06:00,64
2022-03-03 20:07:00,59
2022-03-03 20:08:00,60
2022-03-03 20:09:00,57
2022-03-03 20:10:00,58
2022-03-03 20:11:00,61
2022-03-03 20:22:00,58
2022-03-03 20:23:00,57
